tournament_year;stage;player_1name;player_2name;player_1score;player_2score
2012;QUARTER-FINALS;Lewis A.;Jenkins T.;5.0;3.0
2012;QUARTER-FINALS;Whitlock S.;Anderson G.;5.0;1.0
2012;QUARTER-FINALS;Part J.;Wade J.;4.0;5.0
2012;QUARTER-FINALS;Hamilton A.;Huybrechts K.;5.0;2.0
2012;1/8-FINALS;Anderson G.;Lloyd C.;4.0;1.0
2012;1/8-FINALS;Chisnall D.;Hamilton A.;0.0;4.0
2012;1/8-FINALS;Whitlock S.;van Gerwen M.;4.0;3.0
2012;1/8-FINALS;Huybrechts K.;Nicholson P.;4.0;1.0
2012;1/8-FINALS;Wade J.;Farmer S.;4.0;0.0
2012;1/8-FINALS;Part J.;Painter K.;4.0;2.0
2012;1/8-FINALS;Pipe J.;Jenkins T.;1.0;4.0
2012;1/8-FINALS;Lewis A.;Jones W.;4.0;0.0
2012;1/16-FINALS;Anderson G.;Petersen D.;4.0;2.0
2012;1/16-FINALS;Lloyd C.;Rand S.;4.0;1.0
2012;1/16-FINALS;Whitlock S.;Beaton S.;4.0;1.0
2012;1/16-FINALS;King M.;van Gerwen M.;1.0;4.0
2012;1/16-FINALS;Nicholson P.;Tabern A.;4.0;0.0
2012;1/16-FINALS;Taylor P.;Chisnall D.;1.0;4.0
2012;1/16-FINALS;Richardson J.;Huybrechts K.;1.0;4.0
2012;1/16-FINALS;Van der Voort V.;Hamilton A.;3.0;4.0
2012;1/16-FINALS;Burnett R.;Part J.;1.0;4.0
2012;1/16-FINALS;Jenkins T.;Stompe C.;4.0;1.0
2012;1/16-FINALS;Farmer S.;Munch K.;4.0;2.0
2012;1/16-FINALS;Wade J.;Klaasen J.;4.0;0.0
2012;1/16-FINALS;Walsh M.;Painter K.;3.0;4.0
2012;1/16-FINALS;Newton W.;Pipe J.;3.0;4.0
2012;1/16-FINALS;Lewis A.;Thornton R.;4.0;2.0
2012;1/16-FINALS;Jones W.;Scholten R.;4.0;0.0
2012;1/32-FINALS;Brown S.;Petersen D.;2.0;3.0
2012;1/32-FINALS;Whitlock S.;Smith D.;3.0;0.0
2012;1/32-FINALS;Part J.;Henderson J.;3.0;0.0
2012;FINAL;Petersen D.;de Sousa J.;4.0;3.0
2012;1/32-FINALS;Smith A.;Rand S.;0.0;3.0
2012;1/32-FINALS;Jenkins T.;Cullen J.;3.0;0.0
2012;1/32-FINALS;Anderson G.;Artut J.;3.0;2.0
2012;1/32-FINALS;Osborne C.;van Gerwen M.;1.0;3.0
2012;FINAL;Cullen J.;Ferenc O.;4.0;2.0
2012;1/32-FINALS;Lloyd C.;Young D.;3.0;1.0
2012;1/32-FINALS;Wade J.;Korte P.;3.0;1.0
2012;1/32-FINALS;Painter K.;Monk A.;3.0;1.0
2012;1/32-FINALS;King M.;Kime G.;3.0;0.0
2012;FINAL;Laursen P.;Korte P.;3.0;4.0
2012;1/32-FINALS;Hamilton A.;Alcinas T.;3.0;2.0
2012;1/32-FINALS;Walsh M.;French W.;3.0;1.0
2012;1/32-FINALS;van Barneveld R.;Richardson J.;0.0;3.0
2012;1/32-FINALS;Dudbridge M.;Chisnall D.;0.0;3.0
2012;1/32-FINALS;Dolan B.;Huybrechts K.;0.0;3.0
2012;FINAL;Finnan C.;French W.;3.0;4.0
2012;1/32-FINALS;Ovens D.;Munch K.;0.0;1.0
2012;1/32-FINALS;Nicholson P.;Suljovic M.;3.0;1.0
2012;1/32-FINALS;Van der Voort V.;Hylton M.;3.0;2.0
2012;FINAL;Munch K.;Peng L. Ch.;4.0;2.0
2012;1/32-FINALS;Beaton S.;Caris M.;3.0;2.0
2012;1/32-FINALS;Tabern A.;Perez C.;3.0;1.0
2012;1/32-FINALS;Thornton R.;White I.;3.0;1.0
2012;1/32-FINALS;Baxter R.;Farmer S.;2.0;3.0
2012;FINAL;Burger D.;Perez C.;0.0;4.0
2012;1/32-FINALS;Wright P.;Klaasen J.;1.0;3.0
2012;1/32-FINALS;Taylor P.;Muramatsu H.;3.0;0.0
2012;1/32-FINALS;Newton W.;van de Rijk K.;3.0;0.0
2012;1/32-FINALS;Stompe C.;Smith M.;3.0;0.0
2012;FINAL;Muramatsu H.;Nilsson D.;4.0;2.0
2012;1/32-FINALS;Pipe J.;Reed S.;3.0;1.0
2012;1/32-FINALS;Jones W.;MacKenzie S.;3.0;1.0
2012;1/32-FINALS;Lewis A.;Heydon N.;3.0;2.0
2012;1/32-FINALS;Webster M.;Burnett R.;2.0;3.0
2012;FINAL;Barham P.;MacKenzie S.;2.0;4.0
2012;1/32-FINALS;Caven J.;Scholten R.;1.0;3.0
2011;FINAL;Lewis A.;Anderson G.;7.0;5.0
2011;SEMI-FINALS;Jenkins T.;Anderson G.;2.0;6.0
2011;SEMI-FINALS;Webster M.;Lewis A.;4.0;6.0
2011;QUARTER-FINALS;Taylor P.;Webster M.;2.0;5.0
2011;QUARTER-FINALS;Anderson G.;van Barneveld R.;5.0;1.0
2011;QUARTER-FINALS;Lewis A.;Van der Voort V.;5.0;2.0
2011;QUARTER-FINALS;Newton W.;Jenkins T.;4.0;5.0
2011;1/8-FINALS;Suljovic M.;Newton W.;0.0;4.0
2011;1/8-FINALS;van Barneveld R.;Osborne C.;4.0;3.0
2011;1/8-FINALS;Whitlock S.;Van der Voort V.;2.0;4.0
2011;1/8-FINALS;Jenkins T.;Walsh M.;4.0;0.0
2011;1/8-FINALS;Smith A.;Anderson G.;0.0;4.0
2011;1/8-FINALS;Lewis A.;Thornton R.;4.0;1.0
2011;1/8-FINALS;Taylor P.;Wright P.;4.0;1.0
2011;1/8-FINALS;Webster M.;Hylton M.;4.0;1.0
2011;1/16-FINALS;van Barneveld R.;McDine K.;4.0;1.0
2011;1/16-FINALS;King M.;Smith A.;3.0;4.0
2011;1/16-FINALS;Anderson G.;Priestley D.;4.0;2.0
2011;1/16-FINALS;Osborne C.;Caven J.;4.0;0.0
2011;1/16-FINALS;Wade J.;Suljovic M.;2.0;4.0
2011;1/16-FINALS;Whitlock S.;Ovens D.;4.0;0.0
2011;1/16-FINALS;Newton W.;Dolan B.;4.0;0.0
2011;1/16-FINALS;Jenkins T.;Brown S.;4.0;1.0
2011;1/16-FINALS;Jones W.;Van der Voort V.;2.0;4.0
2011;1/16-FINALS;Walsh M.;Tabern A.;4.0;3.0
2011;1/16-FINALS;Taylor P.;Laursen P.;4.0;0.0
2011;1/16-FINALS;Lewis A.;Dudbridge M.;4.0;1.0
2011;1/16-FINALS;Lloyd C.;Hylton M.;2.0;4.0
2011;1/16-FINALS;Hamilton A.;Thornton R.;0.0;4.0
2011;1/16-FINALS;Nicholson P.;Wright P.;2.0;4.0
2011;1/16-FINALS;Baxter R.;Webster M.;0.0;4.0
2011;1/32-FINALS;King M.;Caris M.;3.0;0.0
2011;1/32-FINALS;Priestley D.;Roith B.;3.0;0.0
2011;1/32-FINALS;Walsh M.;Pipe J.;3.0;1.0
2011;FINAL;Caris M.;Burger D.;4.0;3.0
2011;1/32-FINALS;Smith A.;Tichowitsch S.;3.0;1.0
2011;1/32-FINALS;Caven J.;Petersen D.;3.0;1.0
2011;1/32-FINALS;van Barneveld R.;Hine S.;3.0;1.0
2011;1/32-FINALS;Bates B.;McDine K.;1.0;3.0
2011;FINAL;Petersen D.;Madhoo N.;4.0;3.0
2011;1/32-FINALS;Osborne C.;Thompson C.;3.0;1.0
2011;1/32-FINALS;Van der Voort V.;Ridd P.;3.0;0.0
2011;1/32-FINALS;Klaasen J.;Brown S.;1.0;3.0
2011;1/32-FINALS;Jenkins T.;Cullen J.;3.0;2.0
2011;FINAL;Mansell M.;Ridd P.;0.0;4.0
2011;1/32-FINALS;van Gerwen M.;Suljovic M.;1.0;3.0
2011;1/32-FINALS;Ovens D.;Artut J.;3.0;1.0
2011;1/32-FINALS;Wade J.;Alcinas T.;3.0;0.0
2011;1/32-FINALS;Painter K.;Dolan B.;0.0;3.0
2011;FINAL;Artut J.;MacKenzie S.;4.0;3.0
2011;1/32-FINALS;Tabern A.;Burnett R.;3.0;2.0
2011;1/32-FINALS;Part J.;Laursen P.;0.0;3.0
2011;1/32-FINALS;Newton W.;Young D.;3.0;0.0
2011;1/32-FINALS;Thornton R.;Heydon N.;3.0;1.0
2011;FINAL;Laursen P.;Krcmar B.;4.0;2.0
2011;1/32-FINALS;Jones W.;Shepherd K.;3.0;1.0
2011;1/32-FINALS;Anderson G.;Hashimoto M.;3.0;0.0
2011;1/32-FINALS;Whitlock S.;Evans S.;3.0;0.0
2011;1/32-FINALS;Dudbridge M.;Roy A.;3.0;1.0
2011;FINAL;Padgett M.;Hashimoto M.;2.0;4.0
2011;1/32-FINALS;Hamilton A.;Smith D.;3.0;0.0
2011;1/32-FINALS;Baxter R.;Scholten R.;3.0;0.0
2011;1/32-FINALS;Lewis A.;Eccles T.;3.0;0.0
2011;1/32-FINALS;Lloyd C.;Welge A.;3.0;2.0
2011;FINAL;Scholten R.;Viinikka V.;4.0;2.0
2011;1/32-FINALS;Stompe C.;Wright P.;1.0;3.0
2011;1/32-FINALS;Taylor P.;Mawson G.;3.0;0.0
2011;1/32-FINALS;Webster M.;Maish S.;3.0;0.0
2011;1/32-FINALS;Beaton S.;Hylton M.;2.0;3.0
2011;FINAL;Mawson G.;Gionzon J.;4.0;1.0
2011;1/32-FINALS;Nicholson P.;Farmer S.;3.0;0.0
2010;FINAL;Taylor P.;Whitlock S.;7.0;3.0
2010;3RD PLACE;Webster M.;van Barneveld R.;10.0;8.0
2010;SEMI-FINALS;Taylor P.;Webster M.;6.0;0.0
2010;SEMI-FINALS;van Barneveld R.;Whitlock S.;5.0;6.0
2010;QUARTER-FINALS;Taylor P.;Lewis A.;5.0;0.0
2010;QUARTER-FINALS;van Barneveld R.;Baxter R.;5.0;0.0
2010;QUARTER-FINALS;Whitlock S.;Wade J.;5.0;3.0
2010;QUARTER-FINALS;Stompe C.;Webster M.;3.0;5.0
2010;1/8-FINALS;van Barneveld R.;Painter K.;4.0;1.0
2010;1/8-FINALS;Wade J.;Hamilton A.;4.0;3.0
2010;1/8-FINALS;Baxter R.;Lloyd C.;4.0;1.0
2010;1/8-FINALS;Stompe C.;Dudbridge M.;4.0;2.0
2010;1/8-FINALS;Jenkins T.;Whitlock S.;2.0;4.0
2010;1/8-FINALS;Shepherd K.;Webster M.;1.0;4.0
2010;1/8-FINALS;Lewis A.;McDine K.;4.0;0.0
2010;1/8-FINALS;Taylor P.;Thornton R.;4.0;1.0
2010;1/16-FINALS;Wade J.;van Gerwen M.;4.0;2.0
2010;1/16-FINALS;Whitlock S.;Jones W.;4.0;0.0
2010;1/16-FINALS;Jenkins T.;Young D.;4.0;0.0
2010;1/16-FINALS;Hamilton A.;Beaton S.;4.0;1.0
2010;1/16-FINALS;Baxter R.;Anderson G.;4.0;0.0
2010;1/16-FINALS;van Barneveld R.;Dolan B.;4.0;0.0
2010;1/16-FINALS;Webster M.;Manley P.;4.0;2.0
2010;1/16-FINALS;Painter K.;Van der Voort V.;4.0;3.0
2010;1/16-FINALS;Part J.;Shepherd K.;1.0;4.0
2010;1/16-FINALS;Lloyd C.;Ovens D.;4.0;3.0
2010;1/16-FINALS;Thornton R.;Artut J.;4.0;1.0
2010;1/16-FINALS;Taylor P.;Hine S.;4.0;0.0
2010;1/16-FINALS;Tabern A.;Dudbridge M.;3.0;4.0
2010;1/16-FINALS;Lewis A.;Newton W.;4.0;2.0
2010;1/16-FINALS;McDine K.;Bates B.;4.0;0.0
2010;1/16-FINALS;King M.;Stompe C.;2.0;4.0
2010;1/32-FINALS;Wade J.;Brown S.;3.0;1.0
2010;1/32-FINALS;van Gerwen M.;Wright P.;3.0;1.0
2010;;Caris M.;Ruiz F.;4.0;0.0
2010;1/32-FINALS;Jones W.;Roy A.;3.0;1.0
2010;1/32-FINALS;Ovens D.;Van der Rassel J.;3.0;1.0
2010;1/32-FINALS;Osborne C.;Whitlock S.;1.0;3.0
2010;1/32-FINALS;Beaton S.;Rodriguez C.;3.0;0.0
2010;;Seyler T.;Yongsheng S.;1.0;4.0
2010;1/32-FINALS;Smith A.;Young D.;2.0;3.0
2010;1/32-FINALS;Baxter R.;Muramatsu H.;3.0;0.0
2010;1/32-FINALS;Jenkins T.;Nicholson P.;3.0;2.0
2010;1/32-FINALS;Part J.;Greebe T.;3.0;0.0
2010;;Muramatsu H.;Kciuk K.;4.0;1.0
2010;1/32-FINALS;Van der Voort V.;Duo D.;3.0;0.0
2010;1/32-FINALS;Hamilton A.;Kijamet O.;3.0;0.0
2010;1/32-FINALS;van Barneveld R.;Parry W.;3.0;0.0
2010;1/32-FINALS;Caven J.;Anderson G.;2.0;3.0
2010;;Hazel P.;Kijamet O.;2.0;4.0
2010;1/32-FINALS;Painter K.;Suljovic M.;3.0;1.0
2010;1/32-FINALS;Tabern A.;MacNeil K.;3.0;2.0
2010;1/32-FINALS;Walsh M.;Webster M.;2.0;3.0
2010;1/32-FINALS;Dudbridge M.;Welge A.;3.0;0.0
2010;1/32-FINALS;Eccles T.;Dolan B.;1.0;3.0
2010;;MacNeil K.;Madhoo N.;4.0;2.0
2010;1/32-FINALS;Manley P.;Jenkins A.;3.0;2.0
2010;1/32-FINALS;Klaasen J.;Bates B.;1.0;3.0
2010;1/32-FINALS;King M.;Clark M.;3.0;0.0
2010;1/32-FINALS;Newton W.;Komula J.;3.0;0.0
2010;1/32-FINALS;Shepherd K.;Burnett S.;3.0;0.0
2010;1/32-FINALS;Stompe C.;Maish S.;3.0;1.0
2010;1/32-FINALS;Scholten R.;Hine S.;2.0;3.0
2010;;Komula J.;Konchikov R.;4.0;3.0
2010;1/32-FINALS;Thornton R.;Perez C.;3.0;1.0
2010;1/32-FINALS;Taylor P.;Monk C.;3.0;0.0
2010;1/32-FINALS;Priestley D.;McDine K.;2.0;3.0
2010;;Laursen P.;Perez C.;3.0;4.0
2010;1/32-FINALS;Mardle W.;Artut J.;0.0;3.0
2009;FINAL;Taylor P.;van Barneveld R.;7.0;1.0
2009;SEMI-FINALS;Taylor P.;King M.;6.0;2.0
2009;SEMI-FINALS;van Barneveld R.;Wade J.;6.0;4.0
2009;QUARTER-FINALS;Nicholson P.;Wade J.;3.0;5.0
2009;QUARTER-FINALS;van Barneveld R.;Klaasen J.;5.0;1.0
2009;QUARTER-FINALS;King M.;Bates B.;5.0;2.0
2009;QUARTER-FINALS;Taylor P.;Stompe C.;5.0;0.0
2009;1/8-FINALS;Hamilton A.;Klaasen J.;1.0;4.0
2009;1/8-FINALS;Mardle W.;Stompe C.;0.0;4.0
2009;1/8-FINALS;Nicholson P.;Priestley D.;4.0;2.0
2009;1/8-FINALS;Smith D.;King M.;1.0;4.0
2009;1/8-FINALS;van Barneveld R.;Baxter R.;4.0;3.0
2009;1/8-FINALS;Wade J.;Van der Voort V.;4.0;0.0
2009;1/8-FINALS;Bates B.;Dudbridge M.;4.0;0.0
2009;1/16-FINALS;Lewis A.;Nicholson P.;3.0;4.0
2009;1/16-FINALS;Osborne C.;Van der Voort V.;1.0;4.0
2009;1/8-FINALS;Taylor P.;Painter K.;4.0;1.0
2009;1/16-FINALS;Wade J.;Eccles T.;4.0;2.0
2009;1/16-FINALS;Baxter R.;Ovens D.;4.0;1.0
2009;1/16-FINALS;Davis B.;Bates B.;2.0;4.0
2009;1/16-FINALS;Hamilton A.;Ayres T.;4.0;2.0
2009;1/16-FINALS;King M.;Walsh M.;4.0;2.0
2009;1/16-FINALS;Klaasen J.;Van der Rassel J.;4.0;0.0
2009;1/16-FINALS;van Barneveld R.;Newton W.;4.0;1.0
2009;1/16-FINALS;Mardle W.;Thornton R.;4.0;3.0
2009;1/16-FINALS;Priestley D.;Magowan J.;4.0;1.0
2009;1/16-FINALS;Rodriguez C.;Painter K.;1.0;4.0
2009;1/16-FINALS;Smith D.;McDine K.;4.0;3.0
2009;1/16-FINALS;Suljovic M.;Dudbridge M.;0.0;4.0
2009;1/16-FINALS;Tabern A.;Stompe C.;1.0;4.0
2009;1/16-FINALS;Taylor P.;van Gerwen M.;4.0;0.0
2009;1/32-FINALS;Baxter R.;Kantele M.;3.0;1.0
2009;1/32-FINALS;Eccles T.;Van Eijden R.;3.0;2.0
2009;1/32-FINALS;Gray A.;Nicholson P.;0.0;3.0
2009;1/32-FINALS;Osborne C.;Losper C.;3.0;0.0
2009;1/32-FINALS;Shepherd K.;Van der Rassel J.;2.0;3.0
2009;1/32-FINALS;Smith A.;Ayres T.;2.0;3.0
2009;1/32-FINALS;Van der Voort V.;Bezzeg N.;3.0;0.0
2009;1/32-FINALS;Wade J.;Dolan B.;3.0;0.0
2009;1/32-FINALS;King M.;Yongsheng S.;3.0;0.0
2009;1/32-FINALS;Lewis A.;Stewart R.;3.0;1.0
2009;1/32-FINALS;Lloyd C.;Klaasen J.;0.0;3.0
2009;1/32-FINALS;Mason C.;Magowan J.;0.0;3.0
2009;1/32-FINALS;Dudbridge M.;Fullwell N.;3.0;2.0
2009;1/32-FINALS;Hamilton A.;Barnard M.;3.0;0.0
2009;1/32-FINALS;Manley P.;Suljovic M.;2.0;3.0
2009;1/32-FINALS;Mardle W.;Fatum D.;3.0;0.0
2009;1/32-FINALS;Newton W.;Laursen P.;3.0;1.0
2009;1/32-FINALS;Ovens D.;Maish S.;3.0;0.0
2009;1/32-FINALS;van Barneveld R.;Stephenson M.;3.0;0.0
2009;1/32-FINALS;Walsh M.;Caven J.;3.0;2.0
2009;1/32-FINALS;Bates B.;McBrearty F.;3.0;0.0
2009;1/32-FINALS;Jenkins T.;Smith D.;1.0;3.0
2009;1/32-FINALS;Painter K.;Clark M.;3.0;2.0
2009;1/32-FINALS;Priestley D.;French W.;3.0;0.0
2009;1/32-FINALS;Roy A.;McDine K.;1.0;3.0
2009;1/32-FINALS;Tabern A.;Beaton S.;3.0;0.0
2009;1/32-FINALS;Taylor P.;Grubb S.;3.0;0.0
2009;1/32-FINALS;van Gerwen M.;Young D.;3.0;1.0
2009;1/32-FINALS;Jenkins A.;Stompe C.;1.0;3.0
2009;1/32-FINALS;Jones W.;Thornton R.;1.0;3.0
2009;1/32-FINALS;Part J.;Davis B.;0.0;3.0
2009;1/32-FINALS;Scholten R.;Rodriguez C.;2.0;3.0
2009;FINAL;Fatum D.;O'Connor S.;;
2009;FINAL;French W.;Nagakawa A.;;
2009;FINAL;Kantele M.;Ilagan L.;;
2009;FINAL;Losper C.;Fitzgerald S.;;
2009;FINAL;Schnier H.;Yongsheng S.;;
2009;FINAL;Van Eijden R.;Dobromyslova A.;;
2008;FINAL;Shepherd K.;Part J.;2.0;7.0
2008;SEMI-FINALS;Mardle W.;Shepherd K.;4.0;6.0
2008;SEMI-FINALS;Painter K.;Part J.;2.0;6.0
2008;QUARTER-FINALS;Manley P.;Shepherd K.;4.0;5.0
2008;QUARTER-FINALS;Painter K.;Lewis A.;5.0;2.0
2008;QUARTER-FINALS;Part J.;Wade J.;5.0;4.0
2008;QUARTER-FINALS;Taylor P.;Mardle W.;4.0;5.0
2008;1/8-FINALS;Lewis A.;Eccles T.;4.0;3.0
2008;1/8-FINALS;Manley P.;Van der Rassel J.;4.0;1.0
2008;1/8-FINALS;Roy A.;Part J.;0.0;4.0
2008;1/8-FINALS;Shepherd K.;Bates B.;4.0;2.0
2008;1/8-FINALS;van Barneveld R.;Painter K.;2.0;4.0
2008;1/8-FINALS;Wade J.;Dudbridge M.;4.0;2.0
2008;1/16-FINALS;Baxter R.;Dudbridge M.;2.0;4.0
2008;1/16-FINALS;Hamilton A.;Roy A.;1.0;4.0
2008;1/16-FINALS;Maish S.;Eccles T.;3.0;4.0
2008;1/8-FINALS;Scholten R.;Mardle W.;3.0;4.0
2008;1/8-FINALS;Taylor P.;Tabern A.;4.0;3.0
2008;1/16-FINALS;Bates B.;Extercatte E.;4.0;3.0
2008;1/16-FINALS;Lewis A.;Van der Voort V.;4.0;2.0
2008;1/16-FINALS;Painter K.;Mason C.;4.0;0.0
2008;1/16-FINALS;Part J.;Suljovic M.;4.0;1.0
2008;1/16-FINALS;Shepherd K.;McGowan M.;4.0;3.0
2008;1/16-FINALS;van Barneveld R.;Clark J.;4.0;1.0
2008;1/16-FINALS;Wade J.;Beaton S.;4.0;3.0
2008;1/16-FINALS;Jenkins A.;Tabern A.;0.0;4.0
2008;1/16-FINALS;Manley P.;Warriner-Little A.;4.0;1.0
2008;1/16-FINALS;Mardle W.;Caven J.;4.0;1.0
2008;1/16-FINALS;Scholten R.;King M.;4.0;2.0
2008;1/16-FINALS;Taylor P.;Walsh M.;4.0;3.0
2008;1/16-FINALS;Van der Rassel J.;Ovens D.;4.0;1.0
2008;1/32-FINALS;Baxter R.;Olson D.;3.0;2.0
2008;1/32-FINALS;Beaton S.;Evans S.;3.0;0.0
2008;1/32-FINALS;Dudbridge M.;Hine S.;3.0;1.0
2008;1/32-FINALS;Osborne C.;Extercatte E.;1.0;3.0
2008;1/32-FINALS;Part J.;Losper C.;3.0;1.0
2008;1/32-FINALS;Smith A.;Suljovic M.;2.0;3.0
2008;1/32-FINALS;Wade J.;MacArthur S.;3.0;0.0
2008;1/32-FINALS;Warriner-Little A.;Yongsheng S.;3.0;1.0
2008;1/32-FINALS;Hamilton A.;Kwadijk L.;3.0;1.0
2008;1/32-FINALS;Jenkins A.;Navratil M.;3.0;2.0
2008;1/32-FINALS;Jones W.;Eccles T.;0.0;3.0
2008;1/32-FINALS;Lewis A.;Askew D.;3.0;1.0
2008;1/32-FINALS;Priestley D.;Maish S.;1.0;3.0
2008;1/32-FINALS;Roy A.;Parry W.;3.0;2.0
2008;1/32-FINALS;van Barneveld R.;Forde A.;3.0;0.0
2008;1/32-FINALS;Van der Voort V.;Klaasen J.;3.0;2.0
2008;1/32-FINALS;Anderson B.;Clark J.;2.0;3.0
2008;1/32-FINALS;Bates B.;Convery G.;3.0;0.0
2008;1/32-FINALS;Jenkins T.;Shepherd K.;2.0;3.0
2008;1/32-FINALS;Mason C.;Brown S.;3.0;1.0
2008;1/32-FINALS;McGowan M.;Barry J.;3.0;0.0
2008;1/32-FINALS;Newton W.;Caven J.;0.0;3.0
2008;1/32-FINALS;Ovens D.;Monk C.;3.0;0.0
2008;1/32-FINALS;Painter K.;Mawson G.;3.0;0.0
2008;PRELIMINARY ROUND;Barellano R.;Navratil M.;;
2008;PRELIMINARY ROUND;Bolton A.;Extercatte E.;;
2008;PRELIMINARY ROUND;Nagakawa A.;Forde A.;;
2008;PRELIMINARY ROUND;Sayed A.;Yongsheng S.;;
2008;1/32-FINALS;King M.;Rosenauer M.;3.0;2.0
2008;1/32-FINALS;Manley P.;Greebe T.;3.0;2.0
2008;1/32-FINALS;Scholten R.;Clark M.;3.0;2.0
2008;1/32-FINALS;Taylor P.;van Gerwen M.;3.0;2.0
2008;1/32-FINALS;Gray A.;Walsh M.;2.0;3.0
2008;1/32-FINALS;Lloyd C.;Van der Rassel J.;2.0;3.0
2008;1/32-FINALS;Mardle W.;Carver R.;3.0;2.0
2008;1/32-FINALS;Tabern A.;Laursen P.;3.0;1.0
2007;FINAL;van Barneveld R.;Taylor P.;7.0;6.0
2007;SEMI-FINALS;Taylor P.;Hamilton A.;6.0;0.0
2007;SEMI-FINALS;van Barneveld R.;Jenkins A.;6.0;0.0
2007;QUARTER-FINALS;Jenkins A.;Osborne C.;5.0;4.0
2007;QUARTER-FINALS;Jenkins T.;Hamilton A.;4.0;5.0
2007;QUARTER-FINALS;Taylor P.;Webster D.;5.0;1.0
2007;QUARTER-FINALS;van Barneveld R.;Tabern A.;5.0;0.0
2007;1/8-FINALS;Havenga W.;Webster D.;2.0;4.0
2007;1/8-FINALS;Jenkins T.;Wade J.;4.0;3.0
2007;1/8-FINALS;Lewis A.;Jenkins A.;3.0;4.0
2007;1/8-FINALS;Priestley D.;Hamilton A.;1.0;4.0
2007;1/8-FINALS;Scholten R.;Osborne C.;2.0;4.0
2007;1/8-FINALS;Taylor P.;Mason C.;4.0;0.0
2007;1/8-FINALS;Askew D.;Tabern A.;3.0;4.0
2007;1/16-FINALS;Jenkins A.;Smith A.;4.0;2.0
2007;1/16-FINALS;Osborne C.;Newton W.;4.0;2.0
2007;1/16-FINALS;Priestley D.;Laursen P.;4.0;3.0
2007;1/16-FINALS;Scholten R.;Roy A.;4.0;3.0
2007;1/8-FINALS;van Barneveld R.;Vonck R.;4.0;0.0
2007;1/16-FINALS;Wade J.;Ladley D.;4.0;3.0
2007;1/16-FINALS;Caves A.;Askew D.;2.0;4.0
2007;1/16-FINALS;Dudbridge M.;Hamilton A.;3.0;4.0
2007;1/16-FINALS;Ovens D.;Tabern A.;3.0;4.0
2007;1/16-FINALS;Taylor P.;McGowan M.;4.0;1.0
2007;1/16-FINALS;Gray A.;Webster D.;1.0;4.0
2007;1/16-FINALS;Jenkins T.;Beaton S.;4.0;3.0
2007;1/16-FINALS;Lewis A.;Jones W.;4.0;3.0
2007;1/16-FINALS;Lloyd C.;van Barneveld R.;3.0;4.0
2007;1/16-FINALS;Manley P.;Havenga W.;3.0;4.0
2007;1/16-FINALS;Mason C.;Part J.;4.0;2.0
2007;1/16-FINALS;Vonck R.;Cyr B.;4.0;2.0
2007;1/32-FINALS;Askew D.;Burchell M.;3.0;2.0
2007;1/32-FINALS;Dudbridge M.;Kuczynski J.;3.0;1.0
2007;1/32-FINALS;Jenkins A.;Davis B.;3.0;1.0
2007;1/32-FINALS;Newton W.;Wada T.;3.0;0.0
2007;1/32-FINALS;Painter K.;Osborne C.;1.0;3.0
2007;1/32-FINALS;Roy A.;Burnett R.;3.0;0.0
2007;1/32-FINALS;Scholten R.;Miller R.;3.0;0.0
2007;1/32-FINALS;Smith A.;Yongsheng S.;3.0;0.0
2007;1/32-FINALS;Beaton S.;Convery G.;3.0;0.0
2007;1/32-FINALS;Hamilton A.;Welding G.;3.0;0.0
2007;1/32-FINALS;Jones W.;Branks I.;3.0;0.0
2007;1/32-FINALS;Mardle W.;Caves A.;2.0;3.0
2007;1/32-FINALS;Monk C.;Laursen P.;0.0;3.0
2007;1/32-FINALS;Priestley D.;Schenk J.;3.0;0.0
2007;1/32-FINALS;Sams L.;Ladley D.;1.0;3.0
2007;1/32-FINALS;Wade J.;French W.;3.0;1.0
2007;1/32-FINALS;Anderson B.;Webster D.;1.0;3.0
2007;1/32-FINALS;Bates B.;Cyr B.;2.0;3.0
2007;1/32-FINALS;Lewis A.;Fleet A.;3.0;0.0
2007;1/32-FINALS;Lloyd C.;Seyler T.;3.0;0.0
2007;1/32-FINALS;Ovens D.;Smith S.;3.0;0.0
2007;1/32-FINALS;van Barneveld R.;Clegg M.;3.0;0.0
2007;1/32-FINALS;Walsh M.;Vonck R.;0.0;3.0
2007;1/32-FINALS;Warriner-Little A.;Tabern A.;0.0;3.0
2007;1/32-FINALS;Baxter R.;Gray A.;2.0;3.0
2007;1/32-FINALS;Clark M.;McGowan M.;1.0;3.0
2007;1/32-FINALS;Jenkins T.;Lawrence M.;3.0;1.0
2007;1/32-FINALS;Maish S.;Havenga W.;2.0;3.0
2007;1/32-FINALS;Manley P.;Jowett D.;3.0;0.0
2007;1/32-FINALS;Mason C.;Atwood W.;3.0;0.0
2007;1/32-FINALS;Part J.;Green A.;3.0;2.0
2007;1/32-FINALS;Taylor P.;Pein A.;3.0;0.0
2006;FINAL;Manley P.;Taylor P.;0.0;7.0
2006;SEMI-FINALS;Jones W.;Manley P.;0.0;6.0
2006;SEMI-FINALS;Taylor P.;Mardle W.;6.0;5.0
2006;QUARTER-FINALS;Manley P.;Lewis A.;5.0;3.0
2006;QUARTER-FINALS;Mardle W.;Warriner-Little A.;5.0;0.0
2006;QUARTER-FINALS;Taylor P.;Painter K.;5.0;1.0
2006;QUARTER-FINALS;Welding G.;Jones W.;0.0;5.0
